Starting up http-server, serving .

http-server version: 14.1.1

http-server settings: 
CORS: disabled
Cache: -1 seconds
Connection Timeout: 120 seconds
Directory Listings: visible
AutoIndex: visible
Serve GZIP Files: false
Serve Brotli Files: false
Default File Extension: none

Available on:
  http://127.0.0.1:5173
Hit CTRL-C to stop the server

[2026-09-11T03:55:13.403Z]  "GET /student-attendance-system/pages/student-dashboard.html" "Mozilla/5.0 (Windows NT; Windows NT 10.0; en-US) WindowsPowerShell/5.1.26100.9444"
[2026-09-11T05:00:35.287Z]  "GET /student-attendance-system/js/ui.js?v=2" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:00:35.300Z]  "GET /student-attendance-system/css/variables.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:00:35.301Z]  "GET /student-attendance-system/css/reset.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:00:35.303Z]  "GET /student-attendance-system/css/layout.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:00:35.305Z]  "GET /student-attendance-system/css/student-dashboard.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:00:35.306Z]  "GET /student-attendance-system/css/role-dashboard.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:00:35.308Z]  "GET /student-attendance-system/css/kiosk.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:00:35.344Z]  "GET /student-attendance-system/images/LOGIN4.webp" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:00:35.346Z]  "GET /student-attendance-system/images/LOGIN.webp" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:00:35.347Z]  "GET /student-attendance-system/images/LOGIN2.webp" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:00:35.349Z]  "GET /student-attendance-system/images/LOGIN3.webp" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:00:35.566Z]  "GET /favicon.ico" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:00:35.579Z]  "GET /favicon.ico" Error (404): "Not found"
[2026-09-11T05:00:56.462Z]  "GET /student-attendance-system/pages/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:00:56.493Z]  "GET /student-attendance-system/css/styles.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:00:56.496Z]  "GET /student-attendance-system/css/auth.css?v=2" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:00:56.501Z]  "GET /student-attendance-system/css/dark-style.css?v=2" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:00:56.503Z]  "GET /student-attendance-system/js/data.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:00:56.517Z]  "GET /student-attendance-system/js/auth.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:00:56.521Z]  "GET /student-attendance-system/css/variables.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:00:56.532Z]  "GET /student-attendance-system/css/reset.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:00:56.534Z]  "GET /student-attendance-system/css/layout.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:00:56.538Z]  "GET /student-attendance-system/css/student-dashboard.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:00:56.540Z]  "GET /student-attendance-system/css/role-dashboard.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:00:56.544Z]  "GET /student-attendance-system/css/kiosk.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:00:56.545Z]  "GET /student-attendance-system/js/ui.js?v=2" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:00:56.566Z]  "GET /student-attendance-system/images/LOGIN4.webp" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:00:56.571Z]  "GET /student-attendance-system/images/LOGIN.webp" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:00:56.574Z]  "GET /student-attendance-system/images/LOGIN2.webp" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:00:56.578Z]  "GET /student-attendance-system/images/LOGIN3.webp" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:02:00.047Z]  "GET /student-attendance-system/pages/ssc-dashboard.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:02:00.067Z]  "GET /student-attendance-system/css/styles.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:02:00.069Z]  "GET /student-attendance-system/css/dark-style.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:02:00.077Z]  "GET /student-attendance-system/js/data.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:02:00.079Z]  "GET /student-attendance-system/js/auth.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:02:00.088Z]  "GET /student-attendance-system/css/variables.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:02:00.091Z]  "GET /student-attendance-system/css/reset.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:02:00.098Z]  "GET /student-attendance-system/css/layout.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:02:00.099Z]  "GET /student-attendance-system/css/student-dashboard.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:02:00.109Z]  "GET /student-attendance-system/css/role-dashboard.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:02:00.111Z]  "GET /student-attendance-system/css/kiosk.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:02:00.118Z]  "GET /student-attendance-system/js/ui.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:02:00.119Z]  "GET /student-attendance-system/js/admin.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:05:33.383Z]  "GET /student-attendance-system/pages/student-dashboard.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:05:33.396Z]  "GET /student-attendance-system/css/styles.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:05:33.397Z]  "GET /student-attendance-system/css/dark-style.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:05:33.401Z]  "GET /student-attendance-system/js/data.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:05:33.402Z]  "GET /student-attendance-system/js/auth.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:05:33.405Z]  "GET /student-attendance-system/js/ui.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:05:33.407Z]  "GET /student-attendance-system/js/student.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:05:33.414Z]  "GET /student-attendance-system/css/variables.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:05:33.415Z]  "GET /student-attendance-system/css/reset.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:05:33.420Z]  "GET /student-attendance-system/css/layout.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:05:33.423Z]  "GET /student-attendance-system/css/student-dashboard.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:05:33.425Z]  "GET /student-attendance-system/css/role-dashboard.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:05:33.429Z]  "GET /student-attendance-system/css/kiosk.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:05:33.539Z]  "GET /student-attendance-system/pages/ssc-dashboard.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:05:33.554Z]  "GET /student-attendance-system/css/styles.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:05:33.557Z]  "GET /student-attendance-system/css/dark-style.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:05:33.559Z]  "GET /student-attendance-system/js/data.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:05:33.560Z]  "GET /student-attendance-system/js/auth.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:05:33.564Z]  "GET /student-attendance-system/js/ui.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:05:33.565Z]  "GET /student-attendance-system/js/admin.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:05:33.574Z]  "GET /student-attendance-system/css/variables.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:05:33.576Z]  "GET /student-attendance-system/css/reset.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:05:33.577Z]  "GET /student-attendance-system/css/layout.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:05:33.581Z]  "GET /student-attendance-system/css/student-dashboard.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:05:33.582Z]  "GET /student-attendance-system/css/role-dashboard.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:05:33.586Z]  "GET /student-attendance-system/css/kiosk.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:06:11.840Z]  "GET /student-attendance-system/pages/ssc-dashboard.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:06:11.866Z]  "GET /student-attendance-system/css/styles.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:06:11.867Z]  "GET /student-attendance-system/css/dark-style.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:06:11.870Z]  "GET /student-attendance-system/js/data.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:06:11.872Z]  "GET /student-attendance-system/js/auth.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:06:11.873Z]  "GET /student-attendance-system/js/ui.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:06:11.877Z]  "GET /student-attendance-system/js/admin.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:06:11.880Z]  "GET /student-attendance-system/css/variables.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:06:11.882Z]  "GET /student-attendance-system/css/reset.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:06:11.884Z]  "GET /student-attendance-system/css/layout.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:06:11.896Z]  "GET /student-attendance-system/css/student-dashboard.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:06:11.902Z]  "GET /student-attendance-system/css/role-dashboard.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:06:11.903Z]  "GET /student-attendance-system/css/kiosk.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:06:12.176Z]  "GET /favicon.ico" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:06:12.179Z]  "GET /favicon.ico" Error (404): "Not found"
[2026-09-11T05:08:49.625Z]  "GET /student-attendance-system/pages/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:08:49.639Z]  "GET /student-attendance-system/css/styles.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:08:49.641Z]  "GET /student-attendance-system/css/auth.css?v=2" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:08:49.645Z]  "GET /student-attendance-system/css/dark-style.css?v=2" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:08:49.647Z]  "GET /student-attendance-system/js/data.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:08:49.650Z]  "GET /student-attendance-system/js/auth.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:08:49.651Z]  "GET /student-attendance-system/js/ui.js?v=2" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:08:49.661Z]  "GET /student-attendance-system/css/variables.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:08:49.662Z]  "GET /student-attendance-system/css/reset.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:08:49.668Z]  "GET /student-attendance-system/css/layout.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:08:49.669Z]  "GET /student-attendance-system/css/student-dashboard.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:08:49.672Z]  "GET /student-attendance-system/css/role-dashboard.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:08:49.673Z]  "GET /student-attendance-system/css/kiosk.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:08:49.698Z]  "GET /student-attendance-system/images/LOGIN4.webp" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:08:49.699Z]  "GET /student-attendance-system/images/LOGIN.webp" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:08:49.703Z]  "GET /student-attendance-system/images/LOGIN2.webp" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:08:49.705Z]  "GET /student-attendance-system/images/LOGIN3.webp" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:09:43.026Z]  "GET /student-attendance-system/pages/student-dashboard.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:09:43.040Z]  "GET /student-attendance-system/css/styles.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:09:43.042Z]  "GET /student-attendance-system/css/dark-style.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:09:43.044Z]  "GET /student-attendance-system/js/data.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:09:43.045Z]  "GET /student-attendance-system/js/auth.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:09:43.061Z]  "GET /student-attendance-system/js/ui.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:09:43.063Z]  "GET /student-attendance-system/js/student.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:09:43.065Z]  "GET /student-attendance-system/css/variables.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:09:43.066Z]  "GET /student-attendance-system/css/reset.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:09:43.072Z]  "GET /student-attendance-system/css/layout.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:09:43.073Z]  "GET /student-attendance-system/css/student-dashboard.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:09:43.074Z]  "GET /student-attendance-system/css/role-dashboard.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:09:43.076Z]  "GET /student-attendance-system/css/kiosk.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:13:44.804Z]  "GET /student-attendance-system/pages/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:13:44.824Z]  "GET /student-attendance-system/css/styles.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:13:44.829Z]  "GET /student-attendance-system/css/auth.css?v=2" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:13:44.831Z]  "GET /student-attendance-system/css/dark-style.css?v=2" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:13:44.838Z]  "GET /student-attendance-system/js/data.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:13:44.839Z]  "GET /student-attendance-system/js/auth.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
[2026-09-11T05:13:44.845Z]  "GET /student-attendance-system/js/ui.js?v=2" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36"
